 
00:00:00     device    %busy    avque    r+w/s    Kbs/s   avwait   avserv
03:40:00            hdisk880      0      0.0        0       14      0.0      0.9
03:40:00            hdisk878      0      0.0        0       11      0.0      1.0
03:40:00            hdisk884      0      0.0        0       12      0.0      1.0
03:40:00            hdisk881      0      0.0        0       14      0.0      1.0
03:40:00            hdisk883      0      0.0        0       13      0.0      1.0
03:40:00            hdisk893      0      0.0        0      206      0.0      3.4
03:40:00            hdisk892      0      0.0        0        2      0.0      1.1
03:40:00            hdisk894      0      0.0        0      188      0.0      3.2
03:40:00            hdisk879      0      0.0        0       11      0.0      1.0
03:40:00           hdisk1080      0      0.0        0        0      0.0      0.0
03:40:00            hdisk890      0      0.0        0        2      0.0      1.4
03:40:00           hdisk1081      0      0.0        0        0      0.0      0.0
03:40:00            hdisk897      0      0.0        0        1      0.0      1.9
03:40:00            hdisk895      0      0.0        0      183      0.0      2.7
03:40:00            hdisk887      0      0.0        0        1      0.0      1.2
03:40:00            hdisk886      0      0.0        0        2      0.0      1.2
03:40:00            hdisk885      0      0.0        0        3      0.0      0.6
03:40:00            hdisk888      0      0.0        0        3      0.0      1.9
03:40:00            hdisk889      0      0.0        0        3      0.0      1.3
03:40:00            hdisk891      0      0.0        0        3      0.0      1.3
03:40:00           hdisk1084      0      0.0        0        0      0.0      0.0
03:40:00           hdisk1083      0      0.0        0        0      0.0      0.0
03:40:00            hdisk898      0      0.0        0        0      0.0      2.1
03:40:00            hdisk799      0      0.0        0        0      0.0      0.3
03:40:00            hdisk903      0      0.0        0        0      0.0      1.4
03:40:00            hdisk905      0      0.0        0        4      0.0      2.0
03:40:00            hdisk906      0      0.0        0        3      0.0      2.0
03:40:00           hdisk1085      0      0.0        0        0      0.0      0.0
03:40:00            hdisk896      0      0.0        0      207      0.0      3.3
03:40:00           hdisk1082      0      0.0        0        0      0.0      0.0
03:40:00            hdisk907      0      0.0        0        4      0.0      1.7
03:40:00            hdisk899      0      0.0        0        2      0.0      0.8
03:40:00            hdisk908      0      0.0        0        4      0.0      2.3
03:40:00           hdisk1087      0      0.0        0        0      0.0      0.0
03:40:00            hdisk909      0      0.0        0        5      0.0      1.9
03:40:00           hdisk1110      0      0.0        0        0      0.0      0.4
03:40:00           hdisk1102      0      0.0        0        0      0.0      0.0
03:40:00           hdisk1086      0      0.0        0        0      0.0      0.0
03:40:00            hdisk912      0      0.0        0        3      0.0      1.4
03:40:00            hdisk911      0      0.0        0        4      0.0      2.1
03:40:00            hdisk913      0      0.0        0        4      0.0      2.0
03:40:00            hdisk922      0      0.0        0        3      0.0      1.7
03:40:00            hdisk926      0      0.0        0        4      0.0      2.1
03:40:00            hdisk919      0      0.0        0        3      0.0      1.9
03:40:00            hdisk924      0      0.0        0        3      0.0      2.3
03:40:00            hdisk920      0      0.0        0        4      0.0      2.2
03:40:00            hdisk927      0      0.0        0        3      0.0      2.1
03:40:00            hdisk921      0      0.0        0        4      0.0      2.1
03:40:00            hdisk923      0      0.0        0        4      0.0      1.9
03:40:00            hdisk910      0      0.0        0        4      0.0      1.6
03:40:00            hdisk929      0      0.0        0        4      0.0      1.5
03:40:00            hdisk925      0      0.0        0        4      0.0      2.1
03:40:00            hdisk931      0      0.0        0        3      0.0      2.3
03:40:00            hdisk916      0      0.0        0        4      0.0      2.0
03:40:00            hdisk933      0      0.0        0        3      0.0      2.0
03:40:00            hdisk914      0      0.0        0        4      0.0      1.8
03:40:00            hdisk917      0      0.0        0        4      0.0      2.0
03:40:00            hdisk915      0      0.0        0        3      0.0      2.0
03:40:00            hdisk935      0      0.0        0        4      0.0      2.3
03:40:00            hdisk918      0      0.0        0        4      0.0      2.1
03:40:00            hdisk930      0      0.0        0        4      0.0      2.1
03:40:00            hdisk934      0      0.0        0        4      0.0      1.9
03:40:00            hdisk932      0      0.0        0        4      0.0      2.2
03:40:00            hdisk936      0      0.0        0        3      0.0      2.2
03:40:00            hdisk938      0      0.0        0        3      0.0      2.3
03:40:00            hdisk939      0      0.0        0        4      0.0      2.5
03:40:00            hdisk941      0      0.0        0        3      0.0      2.5
03:40:00            hdisk937      0      0.0        0        4      0.0      1.7
03:40:00            hdisk940      0      0.0        0        4      0.0      1.9
03:40:00            hdisk943      0      0.0        0        4      0.0      1.8
03:40:00            hdisk949      0      0.0        0        4      0.0      2.4
03:40:00            hdisk944      0      0.0        0        4      0.0      2.0
03:40:00            hdisk946      0      0.0        0        4      0.0      1.8
03:40:00            hdisk945      0      0.0        0        3      0.0      2.8
03:40:00            hdisk953      0      0.0        0        5      0.0      1.7
03:40:00            hdisk952      0      0.0        0        4      0.0      2.1
03:40:00            hdisk942      0      0.0        0        4      0.0      1.9
03:40:00            hdisk951      0      0.0        0        3      0.0      1.8
03:40:00            hdisk947      0      0.0        0        4      0.0      1.6
03:40:00            hdisk950      0      0.0        0        4      0.0      1.7
03:40:00            hdisk948      0      0.0        0        4      0.0      1.8
03:40:00            hdisk955      0      0.0        0        4      0.0      1.7
03:40:00            hdisk954      0      0.0        0        3      0.0      1.3
03:40:00            hdisk957      0      0.0        0        2      0.0      1.8
03:40:00            hdisk956      0      0.0        0        2      0.0      1.5
03:40:00            hdisk960      0      0.0        0       11      0.0      0.9
03:40:00            hdisk958      0      0.0        0       14      0.0      0.9
03:40:00            hdisk904      0      0.0        0        4      0.0      2.4
03:40:00            hdisk969      0      0.0        0       10      0.0      2.6
03:40:00            hdisk968      0      0.0        0        9      0.0      2.8
03:40:00            hdisk965      0      0.0        0        9      0.0      2.7
03:40:00            hdisk970      0      0.0        0       10      0.0      2.7
